agency_id,number,name,billing_address1,billing_address2,billing_city,billing_state,billing_zip,county_code,county_name,county_rollup,agency_type,representative_name,services_loc_id,services_reporting_agency_id,agency_id_rollup,is_community_agency,number_full
2533,9384,OTO- Feed the Kids Columbus,7147 Wilton Loop,NA,Dublin,OH,43017,FRA,Franklin,Franklin,Produce Agency,NA,0,0,NA,1,000000009384
2536,9385,OTO - columbus public health,240 N. Champion Avenue,NA,Columbus,OH,43203,FRA,Franklin,Franklin,Produce Agency,NA,0,0,NA,1,000000009385
2537,9386,OTO- Lena's House,651 Gleaming Drive,NA,Galloway,OH,43119,FRA,Franklin,Franklin,Produce Agency,NA,0,0,NA,1,000000009386
2481,9399,USO,NA,NA,NA,NA,,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000009399
2384,9928,OTO/United Way Columbus/Dayton Relief,"360 S 3rd St, Columbus, OH 43215",NA,columbus,OH,43215,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000009928
2485,9929,OTO- SCHOTTENSTEIN EVENT,4300 E. Fifth Avenue,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Produce Market,NA,0,0,NA,1,000000009929
2487,9930,OTO-SWAN CLUB,2121 NOE-Bixby Road,NA,Columbus,OH,43232,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000009930
2492,9931,OTO- Columbus Humane,3015 Scioto Darby Executive Ct,NA,Hilliard,OH,43026,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000009931
2493,9932,OTO-Gigi's,Wright Road,NA,Canal Winchester,OH,43110,OH,NA,NA,NA,NA,NA,NA,NA,1,000000009932
1768,9985,Mount Carmel Mobile Health,NA,NA,NA,OH,43123,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000009985
2383,9986,Developmental Disabilities/ Healthy Conn,178 W Schrock Rd Suite B,NA,Westerville,Ohio,43081,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000009986
2414,9987,Greater St Paul Outreach,1602 Woodland Ave,NA,Columbus,OH,43230,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000009987
2448,9988,OHIO ASSOCIATION OF FOODBANKS,"100 East Broad Street, Suite 501",NA,COLUMBUS,OH,43215,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000009988
687,10003,Cerebral Palsy-Grace Kindig Cntr,440 Industrial Mile Road,NA,Columbus,OH,43228-24,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010003
688,10004,Project Open Hand,82 East 16th Avenue,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010004
689,10005,JOIN,578 East Main Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010005
690,10006,Salvation Army Super CPBD Cambridge,221 Dewey Ave,NA,Cambridge,OH,43725,GUE,Guernsey,Rural,Miscellaneous,NA,0,0,NA,1,000000010006
691,10007,Columbus Literacy Council,1200 West Broad Street,NA,Columbus,OH,43222,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010007
692,10009,Southeast Diversified Industries Inc,66737 Old 21 Road,NA,Cambridge,OH,43725,GUE,Guernsey,Rural,Miscellaneous,NA,0,0,NA,1,000000010009
693,10011,Health and Wellness,PO Box 10216,NA,Columbus,OH,43201-0216,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010011
694,10012,Vineyard Christian Fellowship Min,3005 Holt Road,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010012
695,10013,SDA Hilltop Church Cooking Group,282 Whitethorne Avenue,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010013
1091,10014,Outreach Min/Stewart Memorial CME(hold),60 South Cyrpess Avenue,NA,Columbus,OH,43222,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010014
1237,10015,Weekend Warriors,3960 Brookham Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010015
1625,10016,Economic & Comm. Dev. Inst/Cooking Grp.,1655 Old Leonard Avenue,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010016
696,10041,Lifecare Take Home Groceries,1699 West Mound Street,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010041
697,10083,Whitehall Baptist Ch Cook GRP,392 Maplewood Avenue,NA,Columbus,OH,43213,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010083
698,10084,Grove City Naqarene/Servant Evangel,4770 Hoover Road,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Cooking Group,NA,0,0,NA,1,000000010084
699,10085,Wesley Ch of Hope UMC Cooking Grp,2935 Bulen Avenue,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010085
700,10086,Mercy Project/Vinyard Christian(hold),5400 Avery Road,NA,Dublin,OH,43016,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010086
701,10087,Helping Hand Ministry,4325 Harrisburg Pike,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Cooking Group,NA,0,0,NA,1,000000010087
702,10115,FCOG Interfaith Hospitality Network,115 Wilson Ave,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010115
2386,10134,Union County Personal Needs,212 S Chestnut St,NA,Marysville,OH,43040,UNI,Union,Contiguous,Miscellaneous,NA,0,0,NA,1,000000010134
703,10170,Peace Lutheran Church,455 Clark State Road,NA,Gahanna,OH,43230,FRA,Franklin,Franklin,Cooking Group,NA,0,0,NA,1,000000010170
704,10171,Committed Parents Cooking Group(Hold),1589 Burley Drive,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010171
1176,10172,Christian Center Cooking Group,298 Rocky Fork Drive South,NA,Gahanna,OH,43230,FRA,Franklin,Franklin,Cooking Group,NA,0,0,72,1,000000010172
1213,10173,St. Patrick,7121 Muirfield Drive,NA,Dublin,OH,43017,FRA,Franklin,Franklin,Cooking Group,NA,0,0,NA,1,000000010173
1373,10174,Central College Presby. Ch/Cooking Grp.,975 South Sunbury Road,NA,Westerville,OH,43081,FRA,Franklin,Franklin,Cooking Group,NA,0,0,64,1,000000010174
1384,10175,Charitable Pharmacy of Central Ohio,Livingston UMC/200 E. Livingston Avenue,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010175
1543,10176,Christ Cupboard/New Horizon,2348-F Woodbrook Circle North,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,1543,1,000000010176
1620,10177,Maternity Resource Center,3417 Palmetto Street,NA,Columbus,OH,43204,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010177
1626,10178,Healthy Food Iniatives-Food Ft/ECDI,1655 Old Leonard Avenue,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010178
1705,10179,Nutrition Education Iniatives,3960 Brookham Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010179
1723,10180,"Budget Bellies/Southeast, Inc.",16 Long Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Cooking Group,NA,0,0,NA,1,000000010180
1745,10181,Messiah Lutheran Church Outreach Ministr,1200 Waggoner Road,NA,Reynoldsburg,OH,43068,FRA,Franklin,Franklin,Cooking Group,NA,0,0,NA,1,000000010181
1770,10182,Epworth UMC Cooking Group,5100 Karl Road,NA,Columbus,OH,43229,FRA,Franklin,Franklin,Cooking Group,NA,0,0,164,1,000000010182
1798,10183,Feeding by Faith Cooking /Hilliard,5445 Scioto Darby Road,NA,Hilliard,OH,43026,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010183
1907,10184,Wellspring Pregnancy Center,P O Box 311,NA,Cadiz,OH,43907,HAR,Harrison,Rural,Miscellaneous,H.Willis,0,0,NA,1,000000010184
2000,10185,Lighthouse Ministries Cooking Group,2295 So. High Street,NA,Columus,OH,43207,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,1083,1,000000010185
2003,10186,ZZZZZSouth Side Roots-Produce,3960 Brookham Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,2033,1,000000010186
2165,10187,Chloe Inc,PO Box 30241,NA,Columbus,NA,43230,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010187
705,10204,East Linden United Methodist Church,2048 Denune Avenue,NA,Columbus,OH,43211,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010204
706,10220,New Albany United Methodist Church,20 Third Street,NA,New Albany,OH,43054,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010220
707,10300,Capital Area Humane Society,3015 Scioto-Sarby Executive Court,NA,Hilliard,OH,43026,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010300
708,10301,HOPE (Helping Our Pets Everywhere),PO Box 474,NA,New Albany,OH,43045-0474,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010301
709,10302,Pickaway Circle Area Humane Society,PO Box 784,NA,Circleville,OH,43113-0784,PIC,Pickaway,Contiguous,Miscellaneous,NA,0,0,NA,1,000000010302
964,10303,CATco/CAT Assistance Team of Central OH,10442 Hoover Woods Road,NA,Galena,OH,43021,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010303
1019,10304,One Time Only - Monroe County,1625 West Mound Street,NA,NA,OH,,MON,Monroe,Rural,Pantry,NA,0,0,NA,1,000000010304
1246,10305,Ohio Wildlife Center,2661 Billingsley Road,NA,Columbus,OH,43235,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010305
1539,10306,Grove City Pet Pantry(hold),3340 Broadway,NA,Grove City,NA,43123,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010306
1545,10307,Frankfort UMC,30 Church St,NA,Frankfort,OH,45628,ROS,Ross,Rural,Produce Market,NA,0,0,NA,1,000000010307
1594,10308,Crop Walk-One Time Only,NA,NA,NA,NA,,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000010308
1636,10309,Animal Services & Assistant Prog. Inc,19309 Kishwaukee Valley Road,NA,Marengo,IL,60152,OUT,Out of Service Area,NA,Miscellaneous,NA,0,0,NA,0,000000010309
2172,10356,Best Food Forward- One Time Purchase,6580 Westbury Drive,NA,Dublin,OH,43016,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,0,000000010356
710,10499,Shop Thru,NA,NA,NA,OH,,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010499
711,10501,One Time Only Agency,NA,NA,NA,OH,,FRA,Franklin,Franklin,NA,NA,0,0,NA,1,000000010501
1075,10502,One Time Only / Foodbank Use Only,NA,NA,NA,OH,,FRA,Franklin,Franklin,NA,NA,0,0,NA,1,000000010502
1158,10503,Second Servings General Distributio,3960 Brookham Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Second Servings,NA,0,0,NA,1,000000010503
1574,10504,One Time Only Agency II,NA,NA,NA,NA,,FRA,Franklin,Franklin,NA,NA,0,0,NA,1,000000010504
1592,10505,Unknown Distribution,NA,NA,NA,NA,43123,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000010505
1615,10507,Vendor Product Return,NA,NA,NA,NA,,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000010507
1598,10508,STAND DOWN- VERTERAN EVENT,VET's MEMORIAL,NA,COLUMBUS,NA,43215,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000010508
2221,10509,Refrigerated Reconciliation,3960 Brookham Drive,NA,Grove City,NA,43123,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000010509
1617,10510,Homeless Overflow,Industrial Mile Road,NA,Columbus,NA,,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010510
712,10511,Holy Redeemer Lutheran Church,PO Box 12,NA,Pickerington,OH,43147,FAI,Fairfield,Contiguous,Miscellaneous,NA,0,0,NA,1,000000010511
2222,10512,Freezer Reconciliation,3690 Brookham Drive,NA,Groce City,OH,43123,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000010512
2223,10513,Dry Reconciliation,396p Brookham Drive,NA,Groce City,NA,43123,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,1,000000010513
713,10600,New Cooler Produce,3960 Brookham Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010600
714,10738,Livingston UMC Special Cooking Grou,200 East Livingston Avenue,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Cooking Group,NA,0,0,1081,1,000000010738
715,10741,First Congregational Church UCC,444 East Broad Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Cooking Group,NA,0,0,NA,1,000000010741
1297,10743,Bethlehem on Broad(Hold),444 E. Broad St./1st Congregational Ch,First Congregational Church,Columbus,OH,43215,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010743
1513,10745,FOOTPRINT SPORTS MR DRIVENS TRUCK,1075 Broad Ripple Avenue,Suite 119,Indianapolis,IN,46220,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010745
716,10817,Hands of Hope,817 North Hamilton Road,NA,Gahanna,OH,43230,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010817
717,10999,Concord Counseling,774 Park Meadow Road,NA,Westerville,OH,43081-2871,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000010999
718,11000,Knoxville Food Bank,10600 Dutchtown Road,NA,Knoxville,TN,37932,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011000
719,11001,Akron-Canton Regional Foodbank,350 Opportunity Parkway,NA,Akron,OH,44307,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011001
720,11002,Greater Pittsburgh Community F.B.,3200 Walnut Street,PO Box 127,Mckeesport,PA,15134,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011002
721,11003,Freestore Foodbank,112 East Liberty Street,NA,Cincinnati,OH,45210,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011003
722,11004,Bay Area Food-Mobile,551 C. Western Drive,PO Box 7762,Mobile,AL,36607,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011004
723,11005,Second Harvesters of Wisconsin,1700 West Fond-du-Lac Avenue,NA,Milwaukee,WI,53205,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011005
724,11006,Food Bank of S. Central Michigan,5451 Wayne Road,PO Box 408,Battle Creek,MI,49016-0408,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011006
725,11007,Second Harvest F.B. of Arkansas,8121 Distribution Dr,NA,Little Rock,AK,72209,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011007
726,11008,Second Harvest Gleaners Food Bank,1250 Front Avenue,NA,Grand Rapids,MI,40504-3217,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011008
727,11009,Cleveland Foodbank,15500 South Waterloo Road,NA,Cleveland,OH,44110,OUT,Out of Service Area,NA,NA,NA,0,0,NA,0,000000011009
728,11010,Shared Harvest Foodbank,5901 Dixie Highway,NA,Fairfield,OH,45014,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011010
729,11011,Food Bank of Northeast Arkansas,4014 B Southwest Drive,PO Box 1497,Jonesboro,AR,72403,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011011
730,11012,Foodbank of North Central Ohio,7445 Deertrail Lane,NA,Lorain,OH,44053,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011012
731,11013,Blue Ridge Area Food Bank,PO Box 937 Route 612,NA,Verona,VA,24482,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011013
732,11014,Care & Share,4875 North Park Drive,NA,Colorado Springs,CO,80949-9175,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011014
733,11015,Second Harvest of NW Pennsylvania,1703 Ash Street,NA,Erie,PA,16503,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011015
734,11016,Dare to Care,5803 Fern Valley Road,NA,Louisville,KY,40232-5458,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011016
735,11017,"Second Harvest, Mahoning Valley",1122 E. Midlothian Blvd,NA,Youngstown,OH,44502,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011017
736,11018,Second Harvest Foodbank-Nashville,608 20th Avenue North,NA,Nashville,TN,37203,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011018
737,11019,Central Illinois Foodbank,2000 East Moffat,PO Box 8228,Springfield,IL,62791,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011019
738,11020,Eastern Illinois Foodbank,208 W Griggs,NA,Urbana,IL,61801,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011020
739,11021,"Fox Valley, Second Harvest Food Bank",1436 Progress Lane,NA,Omro,WI,54963,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011021
740,11022,Northwest Indiana Foodbank,2248 West 35th Avenue,NA,Gary,IN,46408,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011022
741,11023,East Central Regional Indiana F/B,621 Meridian St.,NA,Anderson,IN,46014,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011023
742,11024,Chattanooga Area Food Bank,3402 N Hawthorne St,NA,Chattanooga,TN,37406,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011024
743,11025,Tri-State Food Bank,801 E. Michigan St.,NA,Evansville,IN,47711,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011025
744,11026,Albemarle Food Bank,313 S. Road St.,NA,Elizabeth City,NC,27906,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011026
745,11027,The Food Bank for Central & NE Missouri,"2101 Vandiver Drive, Suite B",NA,Columbia,MO,65202,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011027
746,11028,Golden Harvest Foodbank,3310 Commerce Drive,NA,Augusta,GA,30909,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011028
747,11029,Foodbank of Eastern Michigan,2312 Lapeer Road,NA,Flint,MI,48503,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011029
748,11030,God's Pantry Food Bank,104 AS. Forbes Rd.,NA,Lexington,KY,40511-2025,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011030
749,11031,American Red Cross Redional FDC,2116 Mint Rd,NA,Lansing,MI,48906,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011031
1157,11032,"New Orleans, Second Harvest Foodbanks",1201 Sams Avenue,NA,New Orleans,LA,70123,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011032
1161,11033,Regional Foodbank of Oklahoma,3355 South Trudue,NA,Oklahoma City,OK,73179,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011033
2522,11034,Mountaineer Foodbank,484 Enterprise Drive,NA,Gassaway,WV,26624,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011034
1599,11035,SOUTHEAST MISSOURI FOODBANK,3920 NASH ROAD,NA,CAPE GIRARDEAU,MO,63702,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011035
2022,11070,Wagons Ho Ho Ho,6116 Cleveland Ave,NA,Columbus,OH,43231,FRA,Franklin,Franklin,NA,NA,0,0,NA,1,000000011070
2023,11071,XTO Energy Donation,100 W Main St,NA,St. Clariresville,OH,43950,BEL,Belmont,Rural,NA,NA,NA,NA,NA,0,000000011071
2033,11106,Southside Roots-Market,3960 Brookham Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,2034,1,000000011106
2034,11107,Southside Roots- Market Pick Up,3960 Brookham Drive,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,2033,1,000000011107
2123,11108,Urban Farms of Central Ohio,3960 Brookham Drive,NA,Groce City,OH,43123,FRA,Franklin,Franklin,NA,NA,NA,NA,NA,0,000000011108
2126,11109,Delaware Hunger Alliance,"8999 Gemini Parkway, Suite 100",NA,Columbus,OH,43240,DEL,Delaware,Contiguous,Miscellaneous,NA,0,0,NA,1,000000011109
2296,11110,Jubilee Market and Cafe,1160 West Broad Street,NA,Columbus,OH,43222,FRA,Franklin,Franklin,Miscellaneous,NA,0,0,NA,1,000000011110
750,11114,Food Bank of Delaware,14 Garfield Way,NA,Newark,DE,19713,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011114
751,11115,Feeding America Kentucky's Heartland FB,P O Box 821,NA,Elizabethtown,KY,42702,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011115
752,11116,Southeastern North Carolina F/B,406 Deep Creek Rd,PO Box 753,Fayetteville,KY,28301,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011116
1544,11117,Arden Hill Minnesota Food Bank,NA,NA,NA,NA,,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011117
2335,11173,People in Need CSFP,138 JOHNSON DR,NA,Delaware,OH,43015,DEL,Delaware,Contiguous,CSFP,NA,0,0,173,1,000000011173
753,11200,Northeast Iowa Foodbank,106 East 11th Street,NA,Waterloo,IA,50703,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011200
754,11202,Daily Bread Foodbank,5850 Northwest 32nd Ave,NA,Miami,FL,33142,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011202
755,11203,Tulsa Community Food Bank,1150 N. Iroquois Ave,NA,Tulsa,OK,74106,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011203
756,11204,Capital Area Foodbank-Washington DC,645 Taylor Streeet,NA,Washington,DC,20017,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011204
757,11205,SH Foodbank of South Dakota,3511 N. 1st Ave,NA,Sioux Falls,SD,57104,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011205
758,11206,Golden Harvest Foodbank,3310 Commera Drive,NA,Augusta,GA,30909,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011206
1226,11207,Foodbank Inc,427 A/B Washington Street,NA,Dayton,NA,45402,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011207
1681,11208,FOODBANK OF WESTERN NEW YORK,91 HOLT STREET,NA,BUFFALO,NY,14206,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011208
2336,11216,Salvation Army Delaware CSFP,340 LAKE ST,NA,Delaware,OH,43015,DEL,Delaware,Contiguous,CSFP,NA,0,0,216,1,000000011216
2439,11243,Victory Ministries CSFP,3964 E. Main Street,NA,Whitehall,OH,43213,FRA,Franklin,Franklin,CSFP,NA,0,0,229,1,000000011243
2162,11265,Other Foodbank- Low Country Foodbank,2864 Azalea Dr,NA,Charleston,SC,29405,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011265
2474,11376,Center of Hope Knox Co. CSFP,125 E. Vine St.,NA,Mt. Vernon,OH,43050,KNO,Knox,Rural,CSFP,NA,0,0,2430,1,000000011376
2334,11495,zzzzzBuckeye Valley CSFP,101 E High St,NA,Ashley,OH,43003,DEL,Delaware,Contiguous,CSFP,NA,0,0,1315,1,000000011495
759,11501,One Time Only - Foodbank,NA,NA,NA,NA,,OUT,Out of Service Area,NA,NA,NA,0,0,NA,0,000000011501
2417,11521,Kroger Comm Pantry CSFP,3960 Brookham Dr,NA,Grove City,OH,43123,FRA,Franklin,Franklin,CSFP,NA,0,0,152,1,000000011521
760,11663,"Huntington Area Foodbank, Inc.",1663 Seventh Avenue,NA,Huntington,WV,25703-1441,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011663
2251,11664,Tampa Bay Foodbank,4702 Transport Dr. Bldg 6,NA,Tampa,FL,33605,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000011664
761,12049,"S/H F/B OF Clark, Champagne & Logan",31 N. Sycamore St.,NA,Springfield,OH,45503,CLA,Clark,NA,NA,NA,0,0,NA,0,000000012049
762,12050,Southeastern Foodbank,1005 C.I.C. Drive,NA,Logan,OH,43138,HOC,Hocking,NA,Miscellaneous,NA,0,0,NA,0,000000012050
763,12051,Toledo N.W. Ohio Foodbank,24 East Woodruff Avenue,NA,Toledo,OH,43604,WOO,Wood,NA,One Time Only,NA,0,0,NA,0,000000012051
764,12052,Second Harvest Foodbank of Central Flori,2008 Brengle Avenue,NA,Orlandi,NA,32808,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012052
765,12053,Southwest Arkansas Foodbank,721 South Center Street,NA,Arkadelphia,AR,71923,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012053
1244,12054,Valley Regional Food Bank,1420 North 32nd St,NA,Fort Smith,AR,72914,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012054
1275,12055,City Harvest Foodbank,575 8th Avenue 5th Floor,NA,New York,NY,10018,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012055
1276,12056,Food Bank of South Central Michigan,5451 Wayne Road PO Box 408,NA,Battle Creek,MI,49016,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012056
1284,12057,Bay Area Food Bank,5248 Mobile South Street,NA,Theodore,AL,36582,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012057
1285,12058,Blue Ridge Area Food Bank,936 Laurel Road,"PO Box 937, Route 612",Verona,VA,24482,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012058
1286,12059,Foodbank of Central & Eastrn N. Carolina,3808 Tarheel Rd.,NA,Raleigh,NC,27609,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012059
1287,12060,Workit Cluster,1685 Jaggie Fox Way,NA,Lexington,KY,40511,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012060
1288,12061,Southwestern Virginia SH Food Bank,1025 Electric Road,NA,Salem,VA,24153,OUT,Out of Service Area,NA,NA,NA,NA,NA,NA,0,000000012061
